0.000000000000000000e+00 0.000000000000000000e+00 -1.880459566389999964e+02 -1.879191489819999958e+02 -1.879191489819999958e+02 2.000000000000000000e+00 -1.878723995589000140e+02
1.000000000000000000e+00 5.000000000000000000e-01 -1.880448408770000128e+02 -1.879181774170000097e+02 -1.879181774170000097e+02 2.000000000000000000e+00 -1.878723413765999908e+02
2.000000000000000000e+00 1.000000000000000000e+00 -1.880429905370000085e+02 -1.879165675159999864e+02 -1.879165675159999864e+02 2.000000000000000000e+00 -1.878722984746000009e+02
3.000000000000000000e+00 1.500000000000000000e+00 -1.880411190030000057e+02 -1.879150115809999875e+02 -1.879150115809999875e+02 2.000000000000000000e+00 -1.878722845137999968e+02
4.000000000000000000e+00 2.000000000000000000e+00 -1.880395604930000104e+02 -1.879138127839999868e+02 -1.879138127839999868e+02 2.000000000000000000e+00 -1.878722959808000041e+02
5.000000000000000000e+00 2.500000000000000000e+00 -1.880383199910000087e+02 -1.879129393339999865e+02 -1.879129393339999865e+02 2.000000000000000000e+00 -1.878723034237000036e+02
6.000000000000000000e+00 3.000000000000000000e+00 -1.880374792560000117e+02 -1.879124386930000128e+02 -1.879124386930000128e+02 2.000000000000000000e+00 -1.878722727431000123e+02
7.000000000000000000e+00 3.500000000000000000e+00 -1.880376277759999937e+02 -1.879128787619999912e+02 -1.879128787619999912e+02 2.000000000000000000e+00 -1.878722131057000126e+02
8.000000000000000000e+00 4.000000000000000000e+00 -1.880396625399999948e+02 -1.879151552630000026e+02 -1.879151552630000026e+02 2.000000000000000000e+00 -1.878721940807000124e+02
9.000000000000000000e+00 4.500000000000000000e+00 -1.880437871309999878e+02 -1.879194916959999944e+02 -1.879194916959999944e+02 2.000000000000000000e+00 -1.878722763137000129e+02
1.000000000000000000e+01 5.000000000000000000e+00 -1.880486987399999919e+02 -1.879246213909999881e+02 -1.879246213909999881e+02 2.000000000000000000e+00 -1.878724264646999984e+02
1.100000000000000000e+01 5.500000000000000000e+00 -1.880520835799999873e+02 -1.879282753020000030e+02 -1.879282753020000030e+02 2.000000000000000000e+00 -1.878725500843999896e+02
1.200000000000000000e+01 6.000000000000000000e+00 -1.880519946240000024e+02 -1.879285493600000052e+02 -1.879285493600000052e+02 2.000000000000000000e+00 -1.878725854740000045e+02
1.300000000000000000e+01 6.500000000000000000e+00 -1.880478420949999929e+02 -1.879248831150000001e+02 -1.879248831150000001e+02 2.000000000000000000e+00 -1.878725229631000104e+02
1.400000000000000000e+01 7.000000000000000000e+00 -1.880406237370000042e+02 -1.879182822699999917e+02 -1.879182822699999917e+02 2.000000000000000000e+00 -1.878723742962000074e+02
1.500000000000000000e+01 7.500000000000000000e+00 -1.880327168759999950e+02 -1.879111129130000108e+02 -1.879111129130000108e+02 2.000000000000000000e+00 -1.878721796677000100e+02
