0.000000000000000000e+00 0.000000000000000000e+00 -1.880498494349999987e+02 -1.879147207849999859e+02 -1.879147207849999859e+02 2.000000000000000000e+00 -1.878679789276999941e+02
1.000000000000000000e+00 5.000000000000000000e-01 -1.880495921860000124e+02 -1.879151067440000134e+02 -1.879151067440000134e+02 2.000000000000000000e+00 -1.878680384008999908e+02
2.000000000000000000e+00 1.000000000000000000e+00 -1.880470055220000063e+02 -1.879132740990000059e+02 -1.879132740990000059e+02 2.000000000000000000e+00 -1.878679720037999914e+02
3.000000000000000000e+00 1.500000000000000000e+00 -1.880434772989999885e+02 -1.879105774800000006e+02 -1.879105774800000006e+02 2.000000000000000000e+00 -1.878678166754000074e+02
4.000000000000000000e+00 2.000000000000000000e+00 -1.880415316899999993e+02 -1.879095067050000125e+02 -1.879095067050000125e+02 2.000000000000000000e+00 -1.878677636019000090e+02
5.000000000000000000e+00 2.500000000000000000e+00 -1.880422034750000080e+02 -1.879110664520000000e+02 -1.879110664520000000e+02 2.000000000000000000e+00 -1.878678745004000064e+02
6.000000000000000000e+00 3.000000000000000000e+00 -1.880442176749999987e+02 -1.879139658850000103e+02 -1.879139658850000103e+02 2.000000000000000000e+00 -1.878679575374999899e+02
7.000000000000000000e+00 3.500000000000000000e+00 -1.880463654689999942e+02 -1.879170001450000029e+02 -1.879170001450000029e+02 2.000000000000000000e+00 -1.878679438853999955e+02
8.000000000000000000e+00 4.000000000000000000e+00 -1.880484512740000014e+02 -1.879199885369999947e+02 -1.879199885369999947e+02 2.000000000000000000e+00 -1.878679988497000011e+02
9.000000000000000000e+00 4.500000000000000000e+00 -1.880493845180000108e+02 -1.879218514979999952e+02 -1.879218514979999952e+02 2.000000000000000000e+00 -1.878681524389999993e+02
1.000000000000000000e+01 5.000000000000000000e+00 -1.880469176990000051e+02 -1.879203435089999914e+02 -1.879203435089999914e+02 2.000000000000000000e+00 -1.878682090679000112e+02
1.100000000000000000e+01 5.500000000000000000e+00 -1.880402807780000103e+02 -1.879146935980000137e+02 -1.879146935980000137e+02 2.000000000000000000e+00 -1.878680391901999940e+02
1.200000000000000000e+01 6.000000000000000000e+00 -1.880319258080000111e+02 -1.879073581979999972e+02 -1.879073581979999972e+02 2.000000000000000000e+00 -1.878677588168999932e+02
