0.000000000000000000e+00 0.000000000000000000e+00 -1.880325229450000108e+02 -1.879012094290000050e+02 -1.879012094290000050e+02 2.000000000000000000e+00 -1.878403762565000079e+02
1.000000000000000000e+00 5.000000000000000000e-01 -1.880323529179999866e+02 -1.879008691139999883e+02 -1.879008691139999883e+02 2.000000000000000000e+00 -1.878402805059999991e+02
2.000000000000000000e+00 1.000000000000000000e+00 -1.880339334319999978e+02 -1.879024526579999872e+02 -1.879024526579999872e+02 2.000000000000000000e+00 -1.878404383381000002e+02
3.000000000000000000e+00 1.500000000000000000e+00 -1.880350180910000120e+02 -1.879037477859999967e+02 -1.879037477859999967e+02 2.000000000000000000e+00 -1.878406416642000067e+02
4.000000000000000000e+00 2.000000000000000000e+00 -1.880328037840000093e+02 -1.879019491459999927e+02 -1.879019491459999927e+02 2.000000000000000000e+00 -1.878406716967000136e+02
5.000000000000000000e+00 2.500000000000000000e+00 -1.880270024559999911e+02 -1.878967311520000010e+02 -1.878967311520000010e+02 2.000000000000000000e+00 -1.878405054041000142e+02
6.000000000000000000e+00 3.000000000000000000e+00 -1.880201133049999953e+02 -1.878905253179999875e+02 -1.878905253179999875e+02 2.000000000000000000e+00 -1.878403413732000047e+02
7.000000000000000000e+00 3.500000000000000000e+00 -1.880147147149999967e+02 -1.878858237089999932e+02 -1.878858237089999932e+02 2.000000000000000000e+00 -1.878403134380999973e+02
8.000000000000000000e+00 4.000000000000000000e+00 -1.880116270919999977e+02 -1.878833632120000061e+02 -1.878833632120000061e+02 2.000000000000000000e+00 -1.878402975090999973e+02
9.000000000000000000e+00 4.500000000000000000e+00 -1.880113043880000134e+02 -1.878835418900000036e+02 -1.878835418900000036e+02 2.000000000000000000e+00 -1.878402094125000019e+02
1.000000000000000000e+01 5.000000000000000000e+00 -1.880148204379999868e+02 -1.878874159290000136e+02 -1.878874159290000136e+02 2.000000000000000000e+00 -1.878401857929999892e+02
1.100000000000000000e+01 5.500000000000000000e+00 -1.880221830710000006e+02 -1.878950053590000095e+02 -1.878950053590000095e+02 2.000000000000000000e+00 -1.878403148831999943e+02
1.200000000000000000e+01 6.000000000000000000e+00 -1.880312172079999868e+02 -1.879041625620000104e+02 -1.879041625620000104e+02 2.000000000000000000e+00 -1.878405135579999978e+02
