0.000000000000000000e+00 0.000000000000000000e+00 -1.880162199830000134e+02 -1.878890502099999935e+02 -1.878890502099999935e+02 2.000000000000000000e+00 -1.878520519370999864e+02
1.000000000000000000e+00 5.000000000000000000e-01 -1.880223147680000011e+02 -1.878957475919999922e+02 -1.878957475919999922e+02 2.000000000000000000e+00 -1.878521317942000053e+02
2.000000000000000000e+00 1.000000000000000000e+00 -1.880288369339999974e+02 -1.879029194860000018e+02 -1.879029194860000018e+02 2.000000000000000000e+00 -1.878522280480000006e+02
3.000000000000000000e+00 1.500000000000000000e+00 -1.880342483780000009e+02 -1.879090235699999880e+02 -1.879090235699999880e+02 2.000000000000000000e+00 -1.878523535045999893e+02
4.000000000000000000e+00 2.000000000000000000e+00 -1.880367116170000088e+02 -1.879122120279999990e+02 -1.879122120279999990e+02 2.000000000000000000e+00 -1.878524832354000011e+02
5.000000000000000000e+00 2.500000000000000000e+00 -1.880345506730000125e+02 -1.879107895209999981e+02 -1.879107895209999981e+02 2.000000000000000000e+00 -1.878525376970000025e+02
6.000000000000000000e+00 3.000000000000000000e+00 -1.880274879860000112e+02 -1.879044510649999893e+02 -1.879044510649999893e+02 2.000000000000000000e+00 -1.878523993807999943e+02
7.000000000000000000e+00 3.500000000000000000e+00 -1.880182433290000006e+02 -1.878958861460000094e+02 -1.878958861460000094e+02 2.000000000000000000e+00 -1.878520385477999923e+02
8.000000000000000000e+00 4.000000000000000000e+00 -1.880125387170000124e+02 -1.878907928010000035e+02 -1.878907928010000035e+02 2.000000000000000000e+00 -1.878517119960000059e+02
9.000000000000000000e+00 4.500000000000000000e+00 -1.880151528069999927e+02 -1.878939400460000115e+02 -1.878939400460000115e+02 2.000000000000000000e+00 -1.878517850851000048e+02
1.000000000000000000e+01 5.000000000000000000e+00 -1.880249918689999902e+02 -1.879042400699999860e+02 -1.879042400699999860e+02 2.000000000000000000e+00 -1.878521837867000102e+02
1.100000000000000000e+01 5.500000000000000000e+00 -1.880361148110000045e+02 -1.879157699929999978e+02 -1.879157699929999978e+02 2.000000000000000000e+00 -1.878525084905000142e+02
1.200000000000000000e+01 6.000000000000000000e+00 -1.880432288540000059e+02 -1.879232638839999936e+02 -1.879232638839999936e+02 2.000000000000000000e+00 -1.878525884608000069e+02
1.300000000000000000e+01 6.500000000000000000e+00 -1.880444666600000119e+02 -1.879248844290000022e+02 -1.879248844290000022e+02 2.000000000000000000e+00 -1.878525146652000046e+02
1.400000000000000000e+01 7.000000000000000000e+00 -1.880404294939999943e+02 -1.879212597110000047e+02 -1.879212597110000047e+02 2.000000000000000000e+00 -1.878524049869999999e+02
1.500000000000000000e+01 7.500000000000000000e+00 -1.880325373379999974e+02 -1.879138277579999965e+02 -1.879138277579999965e+02 2.000000000000000000e+00 -1.878523058142999957e+02
